Dataset_sequence_ID,Data_Entry,Cave_Datas,Biogeographical.realm,Region,Country,Cave_Name,Latitude,Longitude,Canopy.cov,Tree.dens,Freshwater.dist,Bareground.change,Shortveg.change,Talltree.change,Urban.dist,Road.dist,Mine.dens,Nighlight,Pesticide.exp,Pop.dens
Dataset_3_716,BC 2423,S 071,Neotropical,South America,Brazil,Gruta do Arrependido,-3.375,-52.57167,25,0,3,0,29,-31,3828.43,0,0,34,0,3.36437
Dataset_3_717,BC 2426,S 071,Neotropical,South America,Brazil,Caverna Pedra da Cachoeira,-3.31194,-52.34111,0,43671.8,1,0,24,-24,5656.85,0,0,43,0,2.80239
Dataset_3_718,BC 2528,S 071,Neotropical,South America,Brazil,Gruta do Landim,-14.53994,-46.08518,0,0,-9999,0,0,0,4414.21,0,0,85,0,5.6746
Dataset_3_719,BC 2554,S 075,Neotropical,South America,Brazil,Caverna A,-15.525,-47.84167,0,0,4.62734,0,0,0,2000,1000,0,93,0,6.01625
Dataset_3_720,BC 2554,S 075,Neotropical,South America,Brazil,Caverna A,-15.525,-47.84167,0,0,4.62734,0,0,0,2000,1000,0,93,0,6.01625
Dataset_3_721,BC 2599,S 079,Neotropical,South America,Brazil,Gruta °gua Rasa,-15.53333,-47.73333,0,0,5.37653,0,0,0,2414.21,0,0,76,0,4.70989
Dataset_3_722,BC 2608,S 080,Neotropical,South America,Brazil,Toca do FalcÑo,-15.86667,-48.18333,0,0,-9999,0,0,-2,0,1000,0,396,0,19.4432
Dataset_3_723,BC 2612,S 080,Neotropical,South America,Brazil,Gruta Muralha,-15.5,-48.15,0,0,7.65489,-1,-8,10,3828.43,1000,0,69,0,1.61446
Dataset_3_724,BC 2630,S 080,Neotropical,South America,Brazil,Gruta das OrquÃdeas,-15.48333,-48.06667,0,0,6.48335,-1,0,0,9071.07,0,0,87,0,0.74586
Dataset_3_725,BC 2663,S 080,Neotropical,South America,Brazil,Gruta Volks Clube,-15.86667,-47.8,0,0,5.48441,0,0,-4,0,1000,0,599,0,1126.35
Dataset_3_726,BC 2668,S 080,Neotropical,South America,Brazil,Toca Mata da Anta,-15.85,-47.78333,0,0,5.45127,-2,0,0,0,0,0,736,0,336.662
Dataset_3_727,BC 2701,S 088,Neotropical,South America,Brazil,Caverna Toca-do-Urubu (Potiragu∑),-15.59472,-39.87667,0,0,-9999,0,0,0,0,0,0,743,0,1702.64
Dataset_3_728,BC 2919,S 106,Neotropical,South America,Brazil,Gruta Pardinha,-23.11667,-48.46667,0,0,-9999,0,0,0,2000,0,0,77,0,1.00875
Dataset_3_729,BC 2923,S 106,Neotropical,South America,Brazil,Gruta Lavrinhas 1,-22.6,-44.88333,0,0,-9999,0,0,0,1000,0,49.7359,79,0,4.41384
Dataset_3_730,BC 2928,S 108,Neotropical,South America,Brazil,Gruta do Limoeiro,-20.5625,-41.1875,0,0,-9999,0,-23,23,2000,0,0,87,0,20.0407
Dataset_3_731,BC 2934,S 111,Neotropical,South America,Brazil,Caverna (cidade de Ubatuba),-23.5,-45.11667,0,0,-9999,0,0,0,0,0,0,108,0,54.7128
Dataset_3_732,BC 2954,S 113,Neotropical,South America,Brazil,Santana B,-24.53333,-48.7,27,42514,1,0,0,0,8000,1000,149.208,33,0,0.62074
Dataset_3_733,BC 2982,S 113,Neotropical,South America,Brazil,Areias da °gua Quente,-24.56667,-48.66667,25,41955,22.8284,0,0,0,10656.9,0,149.208,46,0,24.4712
Dataset_3_734,BC 2986,S 113,Neotropical,South America,Brazil,Betari B,-24.58333,-48.63333,0,40893,24,0,0,0,13485.3,1000,149.208,50,0,4.32286
Dataset_3_735,BC 2999,S 114,Neotropical,South America,Brazil,Gruta das P»rolas,-23.55,-48.73333,0,0,17.8284,-1,0,0,6656.85,0,0,60,0,2.24403
Dataset_3_736,BC 3002,S 114,Neotropical,South America,Brazil,Caverna Alambari de Cima,-24.55,-48.66667,0,51713,23.8284,0,0,0,9828.43,0,149.208,40,0,0.62074
Dataset_3_737,BC 3020,S 115,Neotropical,South America,Brazil,Gruta °guas Quentes,-24.56667,-48.66667,25,41955,23.8284,0,0,0,10656.9,0,149.208,46,0,24.4712
Dataset_3_738,BC 3035,S 116,Neotropical,South America,Brazil,Gruta dos Vieira,-24.53333,-48.86667,0,64944.4,8.41421,0,0,0,1414.21,0,0,68,12714,5.40777
Dataset_3_739,BC 3047,S 116,Neotropical,South America,Brazil,Gruta do Zezo,-24.51667,-48.71667,25,46520.9,7.24264,0,0,0,7000,1000,149.208,37,0,0.59216
Dataset_3_740,BC 3127,S 121,Neotropical,South America,Brazil,Caverna Toca da On¡a,-25.47167,-49.71472,0,0,7.82843,-2,-21,24,0,0,0,378,23242,351.833
Dataset_3_741,BC 3144,S 123,Neotropical,South America,Brazil,Cavidade sobre rocha granÃtica,-28.48444,-49.25667,0,0,12.4853,0,0,0,2414.21,0,49.7359,55,0,12.6882
Dataset_3_742,BC 3148,S 124,Neotropical,South America,Brazil,Gruta de Pinheiro Seco,-25.72778,-49.54722,0,0,51.799,0,0,0,0,1000,0,92,0,25.5622
Dataset_3_743,BC 3172,S 125,Indomalayan,Asia,China,"BBQ cave, Zhutangxiang",22.72169,99.81153,0,0,12.46,0,-14,16,3000,1000,149.208,51,0,82.5662
Dataset_3_744,BC 3173,S 125,Indomalayan,Asia,China,Rainbow cow cave,22.60753,100.70819,28,0,12.4586,0,-17,18,2414.21,0,0,36,0,34.5883
Dataset_3_745,BC 3180,S 125,Palearctic,Asia,China,Gate cave,22.60686,100.71194,0,0,12.1216,0,-17,18,2414.21,0,0,42,0,34.5883
Dataset_3_746,BC 3183,S 125,Indomalayan,Asia,China,Lake cave (Luo shui cave),22.60608,100.71347,0,0,12.1169,0,-17,18,2414.21,0,0,42,0,34.5883
Dataset_3_747,BC 3194,S 125,Palearctic,Asia,China,Shi Lin Cave,24.61744,102.16331,25,0,11.9651,-3,0,9,1000,0,49.7359,67,0,91.6455
Dataset_3_748,BC 3202,S 125,Indomalayan,Asia,China,Water cave,24.61736,102.16347,25,0,162,-3,0,9,1000,0,49.7359,67,0,91.6455
Dataset_3_749,BC 3219,S 125,Indomalayan,Asia,China,"Lolidong cave, Qinglongzhen",23.56622,102.77453,0,0,6.68452,0,0,0,1414.21,0,0,73,0,57.7837
Dataset_3_750,BC 3272,S 126,Indomalayan,Asia,Vietnam,Hill cave,20.78564,107.0142,0,50837.5,10.6569,0,0,0,2414.21,0,0,48,0,158.731
Dataset_3_751,BC 3324,S 127,Indomalayan,Asia,Myanmar,Myinmahti,20.59013,96.61203,0,0,10.4142,-1,4,0,2000,1000,0,70,0,137.984
Dataset_3_752,BC 3340,S 127,Indomalayan,Asia,Myanmar,Hopong spring cave,20.81773,97.2245,0,0,24.3137,-3,-10,13,1414.21,0,49.7359,52,0,41.5391
Dataset_3_753,BC 3349,S 128,Indomalayan,Asia,Philippines,Baga cave,6.92761,125.70289,0,0,6,-3,-18,20,0,0,0,59,0,498.987
Dataset_3_754,BC 3371,S 128,Indomalayan,Asia,Philippines,Taklobo cave,6.904,125.74942,0,0,9.8995,-3,-18,20,17656.9,0,0,26,0,271.473
Dataset_3_755,BC 3376,S 128,Indomalayan,Asia,Philippines,Gudin cave,6.94894,125.75217,34,0,34.6569,0,0,5,13071.1,1000,0,54,0,195.983
Dataset_3_756,BC 3386,S 128,Indomalayan,Asia,Philippines,Matanos cave,6.91933,125.77319,0,43603.4,13.2426,0,0,5,0,0,0,46,0,506.114
Dataset_3_757,BC 3388,S 128,Indomalayan,Asia,Philippines,Kimoko cave,7.03817,125.77503,0,0,13.2426,0,0,0,6242.64,0,0,35,0,220.986
Dataset_3_758,BC 3436,S 136,Palearctic,Africa,Algeria,Sidi Trad A,36.56917,8.18333,0,0,7.24264,0,0,0,1000,0,0,125,0,158.105
Dataset_3_759,BC 3448,S 137,Neotropical,South America,Brazil,Minas Gerais,-20.09464,-44.07686,0,37726.9,-9999,0,0,0,0,0,447.623,330,0,4.58031
Dataset_3_760,BC 3462,S 138,Neotropical,North America,Mexico,Cucuciapa mine,19.73333,-103.88333,0,119435,11.6569,-9,0,9,3828.43,0,0,49,0,15.5092
Dataset_3_761,BC 3462,S 138,Neotropical,North America,Mexico,Cucuciapa mine,19.73333,-103.88333,0,119435,11.6569,-9,0,9,3828.43,0,0,49,0,15.5092
Dataset_3_762,BC 3472,S 138,Neotropical,North America,Mexico,Altilte cave,19.51667,-103.43333,0,147609,3.41421,0,0,0,1000,0,0,52,0,15.9619
Dataset_3_763,BC 3472,S 138,Neotropical,North America,Mexico,Altilte cave,19.51667,-103.43333,0,147609,3.41421,0,0,0,1000,0,0,52,0,15.9619
Dataset_3_764,BC 3480,S 138,Neotropical,North America,Mexico,Del Diablo cave,19.51667,-103.425,0,134443,2,0,0,0,1414.21,0,0,55,0,14.0462
Dataset_3_765,BC 3480,S 138,Neotropical,North America,Mexico,Del Diablo cave,19.51667,-103.425,0,134443,2,0,0,0,1414.21,0,0,55,0,14.0462
Dataset_3_766,BC 3484,S 138,Neotropical,North America,Mexico,La Higuerilla cave,19.23333,-102.78333,0,37313.7,2,-2,0,0,5242.64,0,0,59,0,25.7695
Dataset_3_767,BC 3484,S 138,Neotropical,North America,Mexico,La Higuerilla cave,19.23333,-102.78333,0,37313.7,2,-2,0,0,5242.64,0,0,59,0,25.7695
Dataset_3_768,BC 3491,S 138,Neotropical,North America,Mexico,San Bernardo,20.81667,-102.66667,0,0,2,0,0,0,1000,0,0,65,0,15.7903
Dataset_3_769,BC 3491,S 138,Neotropical,North America,Mexico,San Bernardo,20.81667,-102.66667,0,0,2,0,0,0,1000,0,0,65,0,15.7903
Dataset_3_770,BC 3494,S 138,Neotropical,North America,Mexico,Los Colomos qanat,20.7,-102.61667,0,122746,2,0,0,5,2828.43,0,0,52,24354,6.12838
Dataset_3_771,BC 3494,S 138,Neotropical,North America,Mexico,Los Colomos qanat,20.7,-102.61667,0,122746,2,0,0,5,2828.43,0,0,52,24354,6.12838
Dataset_3_772,BC 3504,S 138,Neotropical,North America,Mexico,Chilmulco cave,20.81667,-102.35,0,222052,5.82843,0,0,2,6414.21,0,0,55,0,9.84679
Dataset_3_773,BC 3504,S 138,Neotropical,North America,Mexico,Chilmulco cave,20.81667,-102.35,0,222052,5.82843,0,0,2,6414.21,0,0,55,0,9.84679
Dataset_3_774,BC 3506,S 138,Neotropical,North America,Mexico,Tepetates cave,20.81667,-102.35,0,222052,5.82843,0,0,2,6414.21,0,0,55,0,9.84679
Dataset_3_775,BC 3506,S 138,Neotropical,North America,Mexico,Tepetates cave,20.81667,-102.35,0,222052,5.82843,0,0,2,6414.21,0,0,55,0,9.84679
Dataset_3_776,BC 3510,S 138,Neotropical,North America,Mexico,Chapuzon cave,20.55,-102.31667,0,155704,6.82843,-2,0,3,1000,0,0,76,0,4.87052
Dataset_3_777,BC 3510,S 138,Neotropical,North America,Mexico,Chapuzon cave,20.55,-102.31667,0,155704,6.82843,-2,0,3,1000,0,0,76,0,4.87052
Dataset_3_778,BC 3530,S 138,Neotropical,North America,Mexico,La Campana cave,20.16667,-102.1,0,133153,6.82843,0,0,0,2414.21,0,0,58,12898,13.4097
Dataset_3_779,BC 3530,S 138,Neotropical,North America,Mexico,La Campana cave,20.16667,-102.1,0,133153,6.82843,0,0,0,2414.21,0,0,58,12898,13.4097
Dataset_3_780,BC 3544,S 138,Neotropical,North America,Mexico,Toscano's cave,20.28333,-101.26667,0,172823,10.4142,0,0,0,1000,0,0,63,0,71.253
Dataset_3_781,BC 3544,S 138,Neotropical,North America,Mexico,Toscano's cave,20.28333,-101.26667,0,172823,10.4142,0,0,0,1000,0,0,63,0,71.253
Dataset_3_782,BC 3752,S 141,Afrotropical,Africa,South Africa,Bakwena cave,-24.10186,28.22217,0,0,4,0,0,0,4414.21,0,0,88,0,3.62233
Dataset_3_783,BC 3753,S 142,Afrotropical,Africa,South Africa,Bakwena cave,-24.10186,28.22217,0,0,4,0,0,0,4414.21,0,0,88,0,3.62233
Dataset_3_784,BC 3761,S 145,Neotropical,South America,Dominican Republic,Cueva La Chepa,18.86911,-69.57631,29,37997.3,12.7279,0,-46,46,12656.9,4000,49.7359,45,20893,34.582
Dataset_3_785,BC 3784,S 145,Neotropical,South America,Dominican Republic,Cueva Los Patos,17.95974,-71.18328,0,0,14.0711,0,0,0,0,0,49.7359,301,0,113.635
Dataset_3_786,BC 3823,S 146,Neotropical,South America,Costa Rica,Carma,8.66689,-82.93614,34,0,3,0,0,0,1414.21,0,49.7359,50,0,63.9969
Dataset_3_787,BC 3875,S 146,Neotropical,South America,Costa Rica,Piedras Blancas 2,8.72824,-83.18633,35,0,7.07107,0,0,0,9071.07,0,49.7359,39,0,32.2446
Dataset_3_788,BC 3881,S 146,Neotropical,South America,Costa Rica,Ice 1 Tunnel,8.94936,-83.32832,26,0,7.07107,-1,-20,22,5242.64,0,0,45,0,29.0956
Dataset_3_789,BC 4087,S 150,Indomalayan,Asia,China,Huanglianshu CH 2,35.16871,112.0971,0,0,13.8284,-17,0,11,15828.4,0,0,61,0,138.299
Dataset_3_790,BC 4102,S 150,Palearctic,Asia,China,Yaowang CH 2,35.37572,113.32312,0,0,10.2426,0,0,0,3414.21,1000,0,64,0,121.454
Dataset_3_791,BC 4109,S 150,Palearctic,Asia,China,Wanxian CH 2,35.65947,113.61222,0,37331.8,7.82843,-5,0,0,13000,0,0,46,0,53.5735
Dataset_3_792,BC 4113,S 150,Palearctic,Asia,China,Pingcun CH 2,35.88076,113.65862,0,0,2.41421,-15,0,13,12071.1,0,0,46,0,232.389
Dataset_3_793,BC 4125,S 150,Palearctic,Asia,China,Xiongdong CH 2,32.66076,113.79366,0,35524.5,25.2132,-2,-17,19,16556.3,0,0,44,0,94.4093
Dataset_3_794,BC 4146,S 150,Palearctic,Asia,China,Xianju CH 2,32.15364,114.7157,0,0,2.82843,0,0,0,9414.21,0,0,84,0,460.389
Dataset_3_795,BC 4169,S 151,Palearctic,Asia,China,Taibaidingshuiliandong,32.35961,113.3697,0,0,8.65685,0,0,0,1000,0,99.4718,49,0,231.468
Dataset_3_796,BC 4183,S 153,Indomalayan,Asia,China,Mengyuan,21.71011,101.38134,0,0,12.1235,0,-17,17,2000,0,0,57,0,18.271
Dataset_3_797,BC 4279,S 157,Palearctic,Asia,China,Fangcang,31.10086,118.15281,0,0,3.82843,4,0,0,0,0,49.7359,159,0,971.474
Dataset_3_798,BC 4292,S 157,Palearctic,Asia,China,Tuixi,29.73338,118.30971,26,42928,6.41421,-2,-8,11,0,0,0,165,0,643.356
Dataset_3_799,BC 4333,S 157,Indomalayan,Asia,China,Xuancheng,30.95524,119.03961,0,0,22.4142,0,0,0,1414.21,0,0,60,0,211.999
Dataset_3_800,BC 4335,S 157,Palearctic,Asia,China,Guangde,30.91519,119.37332,0,0,27.4142,0,-7,0,0,1000,0,138,0,734.734
Dataset_3_801,BC 4351,S 158,Palearctic,Asia,China,Luotuoyao,35.192,111.891,0,0,15.0711,-15,16,0,3000,0,0,70,0,159.362
Dataset_3_802,BC 4352,S 158,Palearctic,Asia,China,Shijia,35.327,111.917,25,52181.5,15.0711,0,-23,24,12828.4,1000,0,41,0,51.0233
Dataset_3_803,BC 4363,S 158,Indomalayan,Asia,China,Huanglianshushuiqu,35.159,112.162,0,0,13.8284,-16,0,10,19000,0,0,58,0,138.299
Dataset_3_804,BC 4385,S 158,Palearctic,Asia,China,Nanping,35.475,113.513,0,0,12.2426,0,0,0,2414.21,0,149.208,65,20392,203.781
Dataset_3_805,BC 4389,S 158,Palearctic,Asia,China,Nanzhai,35.471,113.553,0,0,12.2426,0,0,0,2828.43,1000,149.208,80,20392,203.781
Dataset_3_806,BC 4402,S 158,Palearctic,Asia,China,Xiawei,37.15,113.853,27,0,22.2426,-10,0,8,2414.21,0,0,60,0,184.314
Dataset_3_807,BC 4407,S 158,Palearctic,Asia,China,Xikuang,37.289,114.034,0,0,20.8284,-13,7,6,12656.9,1000,0,52,0,184.008
Dataset_3_808,BC 4420,S 159,Indomalayan,Asia,China,Daozhen,28.86291,107.61262,0,0,13.0711,-3,0,12,0,0,0,480,0,552.237
Dataset_3_809,BC 4438,S 159,Indomalayan,Asia,China,Wuchuang,28.52132,107.89145,0,0,4.24264,-3,0,14,0,0,0,765,0,293.382
Dataset_3_810,BC 4443,S 159,Indomalayan,Asia,China,Yuqing,27.23998,107.90634,0,0,4.24264,-2,-10,12,0,0,0,141,0,196.396
Dataset_3_811,BC 4488,S 159,Indomalayan,Asia,China,Jiangkou,27.70481,108.82027,0,37900.8,18.6569,0,0,0,0,1000,0,93,18820,234.176
Dataset_3_812,BC 4506,S 159,Indomalayan,Asia,China,Lichuang,30.3065,108.93906,27,37855.4,4,-6,-38,46,0,0,0,378,0,1944.51
Dataset_3_813,BC 4508,S 159,Indomalayan,Asia,China,Tongren,27.70298,109.1629,0,0,4,0,0,0,0,0,49.7359,404,14397,127.306
Dataset_3_814,BC 4520,S 159,Indomalayan,Asia,China,Songtao,28.15439,109.20279,0,0,5.82843,-4,-14,17,0,0,0,555,0,668.843
Dataset_3_815,BC 4541,S 159,Indomalayan,Asia,China,Shien,30.25076,109.40941,0,35465.1,5.41421,0,-7,10,2000,1000,0,57,0,563.994
Dataset_3_816,BC 4542,S 159,Indomalayan,Asia,China,Enshi,30.25076,109.40941,0,35465.1,5.41421,0,-7,10,2000,1000,0,57,0,563.994
Dataset_3_817,BC 4571,S 159,Indomalayan,Asia,China,Jishou B,28.26244,109.69811,0,0,17.9706,0,-10,0,0,0,0,692,0,770.815
Dataset_3_818,BC 4616,S 159,Indomalayan,Asia,China,Suining,26.59712,110.15511,0,0,22.6569,0,0,0,0,0,0,54,16477,390.332
Dataset_3_819,BC 4620,S 159,Indomalayan,Asia,China,Chengbu B,26.39156,110.32285,0,0,8.24264,0,0,0,1000,0,0,103,0,411.362
Dataset_3_820,BC 4629,S 159,Indomalayan,Asia,China,Zhangjiajie,29.09578,110.49088,0,0,13.0581,0,0,0,0,0,49.7359,171,0,475.918
Dataset_3_821,BC 4635,S 159,Indomalayan,Asia,China,Wufeng,30.19985,110.67455,34,39564,12.9809,0,-14,14,1000,0,0,50,0,75.425
Dataset_3_822,BC 4652,S 159,Indomalayan,Asia,China,Shaoyang,26.98389,111.2764,0,0,9.26786,0,-5,6,1000,0,0,67,0,1742.03
Dataset_3_823,BC 4698,S 160,Indomalayan,Asia,China,Nanzhao,33.53322,112.04535,0,34997.6,11.2426,0,-14,16,20384.8,0,0,46,0,51.4305
Dataset_3_824,BC 4743,S 161,Indomalayan,Asia,China,Nanzhao,33.53322,112.04535,0,34997.6,11.2426,0,-14,16,20384.8,0,0,46,0,51.4305
Dataset_3_825,BC 4746,S 162,Indomalayan,Asia,China,Wangding,24.0443,98.03529,0,0,12.5053,0,0,0,2828.43,0,0,55,0,61.8407
Dataset_3_826,BC 4761,S 162,Indomalayan,Asia,China,Mojiang,23.26451,101.41268,0,48659.5,12.0377,-4,-12,17,4414.21,0,0,33,0,46.196
Dataset_3_827,BC 4790,S 164,Indomalayan,Asia,China,Jiulongjiang,20.65327,110.28832,0,0,13.0711,0,-12,0,3828.43,0,0,58,0,139.41
Dataset_3_828,BC 4794,S 164,Palearctic,Asia,China,Ruyuan,24.67548,113.06071,25,71255.6,31,0,0,0,15727.9,0,0,46,0,14.303
Dataset_3_829,BC 4798,S 164,Indomalayan,Asia,China,Baiyun,23.38932,113.3078,0,0,10.2426,22,-20,-1,0,0,0,765,0,1595.98
Dataset_3_830,BC 4813,S 164,Palearctic,Asia,China,Yinghao,23.69248,113.70678,0,0,2.41421,0,-16,18,0,0,0,415,0,189.952
Dataset_3_831,BC 4827,S 164,Indomalayan,Asia,China,Liangkou,23.71853,113.73466,0,38511.8,7,-3,-13,17,1000,0,0,68,0,189.952
Dataset_3_832,BC 4828,S 164,Indomalayan,Asia,China,Paitang,23.48998,113.78426,0,0,25.2132,-4,-18,23,0,0,0,312,0,247.569
Dataset_3_833,BC 4838,S 164,Indomalayan,Asia,China,Qingzhanshan,25.07518,114.42183,0,70085.3,14.2426,0,0,0,5828.43,0,0,45,0,35.4681
Dataset_3_834,BC 4863,S 166,Palearctic,Asia,China,Liangfengdong,25.16281,105.30537,25,45819.2,6.89736,-4,-4,8,8071.07,0,149.208,46,0,149.121
Dataset_3_835,BC 4867,S 167,Palearctic,Asia,China,Yuchong,27.37209,106.00464,0,0,51.4558,0,0,0,6656.85,1000,0,40,29688,77.489
Dataset_3_836,BC 4876,S 167,Palearctic,Asia,China,Pingtang,25.82239,107.32275,0,0,16.9706,-3,0,7,0,0,0,765,0,333.834
Dataset_3_837,BC 4892,S 167,Indomalayan,Asia,China,Huangping,26.90554,107.91676,0,0,4.24264,-3,-14,17,0,0,0,765,14662,328.828
Dataset_3_838,BC 4907,S 168,Indomalayan,Asia,China,Lijiazhai,27.7665,108.56769,0,75046.5,2,-2,-26,29,5000,0,0,37,0,42.2991
Dataset_3_839,BC 4922,S 168,Indomalayan,Asia,China,Xiadong,27.64382,108.68314,0,0,15.4142,0,-12,16,0,0,0,51,0,70.1564
Dataset_3_840,BC 4923,S 168,Indomalayan,Asia,China,Gangdong,27.64191,108.68885,0,35522.5,15.4142,0,-12,16,0,1000,0,52,0,70.1564
Dataset_3_841,BC 4924,S 168,Indomalayan,Asia,China,Guangzhailiangfengdong,27.64915,108.70446,0,43672.7,4.24264,-1,0,0,1000,0,0,46,0,70.1564
Dataset_3_842,BC 4925,S 168,Palearctic,Asia,China,Longjingdong,27.65524,108.70713,0,0,4.24264,0,0,0,1414.21,0,0,46,0,70.1564
Dataset_3_843,BC 4928,S 168,Indomalayan,Asia,China,Taipingdadong,27.78126,108.79659,0,42757.4,4.24264,0,-8,9,5414.21,0,0,51,0,35.2966
Dataset_3_844,BC 4949,S 169,Indomalayan,Asia,China,Xianfeidong,26.5825,113.0323,0,38871.6,31,0,-10,12,13313.7,0,0,48,0,140.832
Dataset_3_845,BC 4950,S 169,Indomalayan,Asia,China,Jinjuefeng,26.5824,113.0323,0,38871.6,31,0,-10,12,13313.7,0,0,48,0,140.832
Dataset_3_846,BC 4951,S 170,Indomalayan,Asia,China,CH 1 Huayuan,28.52711,109.41362,0,0,5.41421,0,-6,7,5656.85,0,99.4718,44,0,255.215
Dataset_3_847,BC 4983,S 170,Indomalayan,Asia,China,CH 1 Baojing A,28.72677,109.66669,0,0,14.6569,-6,-14,19,0,1000,0,70,0,984.347
Dataset_3_848,BC 4990,S 170,Indomalayan,Asia,China,CH 1 Tongdao,26.1147,109.73561,0,34705.3,32.799,0,0,7,5242.64,0,0,43,0,57.7033
Dataset_3_849,BC 5015,S 170,Indomalayan,Asia,China,CH 1 Huaihua,27.51232,110.01232,0,0,28.8701,0,0,0,0,0,0,162,0,229.977
Dataset_3_850,BC 5020,S 170,Indomalayan,Asia,China,CH 1 Chengbu A,26.3904,110.322,0,0,12.6569,0,0,0,1000,0,0,103,0,411.362
Dataset_3_851,BC 5041,S 170,Indomalayan,Asia,China,CH 1 Dongan,26.3925,111.317,0,0,9.20992,-5,-3,10,0,0,0,436,0,159.536
Dataset_3_852,BC 5078,S 170,Indomalayan,Asia,China,CH 1 Yongxing,26.1272,113.11659,0,0,31,-1,-7,9,0,0,0,370,0,1152.09
Dataset_3_853,BC 5088,S 171,Palearctic,Asia,China,Huanglongdong CH 3,33.22688,111.32476,0,0,7.79624,-4,-13,18,9071.07,0,0,40,0,140.891
Dataset_3_854,BC 5096,S 171,Palearctic,Asia,China,Baiyunshan CH 3,33.71374,111.81998,0,0,18.2426,0,-15,15,9485.28,0,0,43,0,112.291
Dataset_3_855,BC 5107,S 171,Palearctic,Asia,China,Wulongdong CH 3,35.76831,113.75561,0,0,7,-1,0,0,23414.2,0,0,65,0,276.654
Dataset_3_856,BC 5112,S 171,Palearctic,Asia,China,Tianpu CH 3,31.71497,114.88542,0,0,2.82843,0,-9,13,6414.21,0,0,53,0,121.868
Dataset_3_857,BC 5159,S 178,Indomalayan,Asia,China,Qidui,22.6,103.81667,0,42619.9,6.68452,0,0,0,1000,0,0,59,0,68.7745
Dataset_3_858,BC 5162,S 178,Indomalayan,Asia,China,Dalongdong,28.43944,109.51028,0,38995.6,6.82843,-8,-16,21,14828.4,0,0,51,0,265.355
Dataset_3_859,BC 5199,S 179,Indomalayan,Asia,China,Tianxiandong,23.95,98.91667,0,0,12.4926,0,0,0,10485.3,0,0,42,0,48.7765
Dataset_3_860,BC 5201,S 179,Indomalayan,Asia,China,Rongdong,25.51667,99.73333,0,0,12.46,-3,0,9,11656.9,0,0,38,0,43.7603
Dataset_3_861,BC 5213,S 179,Indomalayan,Asia,China,Youkengcunxianshi,24.53333,116.15,0,0,4,-4,0,13,1414.21,0,49.7359,41,0,330.048
Dataset_3_862,BC 5216,S 179,Palearctic,Asia,China,Zhejiang_Baimaxiang,29.345,119.08722,0,0,27.4142,0,-13,15,4000,0,0,63,0,244.573
Dataset_3_863,BC 5218,S 181,Indomalayan,Asia,China,Yulin B,22.78365,110.11094,0,0,18.4142,0,-19,19,2414.21,1000,0,60,0,413.991
Dataset_3_864,BC 5234,S 182,Afrotropical,Africa,Kenya,Kit Mikayi overhang,-0.11785,34.54099,0,0,12.4853,-7,0,0,10414.2,0,0,78,0,404.701
Dataset_3_865,BC 5235,S 182,Afrotropical,Africa,Kenya,Sagana Tunnel,-0.11742,34.54124,0,0,11.4853,-7,0,0,10000,0,0,78,0,404.701
Dataset_3_866,BC 5247,S 182,Afrotropical,Africa,Kenya,"Mau Mau Cave, Menengai Crater",-0.25157,36.05477,0,0,33.3848,-3,0,7,0,0,0,195,0,2929.89
Dataset_3_867,BC 5262,S 182,Afrotropical,Africa,Kenya,Jaika Cave,-0.56371,36.25416,0,0,26.6569,0,0,0,8656.85,1000,0,70,0,43.1151
Dataset_3_868,BC 5264,S 182,Afrotropical,Africa,Kenya,"Gilgil, Kariandusi Mines",-0.45143,36.28195,0,0,21.5563,-7,0,2,1414.21,0,0,105,0,837.409
Dataset_3_869,BC 5277,S 182,Afrotropical,Africa,Kenya,Karura Cave,-1.23706,36.82912,0,0,26.3848,0,0,0,0,0,0,532,0,872.855
Dataset_3_870,BC 5286,S 182,Afrotropical,Africa,Kenya,Kisula Cave,-2.52863,37.85336,0,0,28.799,0,10,0,15899.5,1000,0,62,0,0.13942
Dataset_3_871,BC 5295,S 182,Afrotropical,Africa,Kenya,Pare Caves,-4.59011,39.33079,0,0,18.7279,0,0,0,32970.6,0,0,62,0,112.352
Dataset_3_872,BC 5319,S 182,Afrotropical,Africa,Kenya,Ngomeni Cave,-4.08354,39.48598,0,0,4,7,0,0,4828.43,0,0,67,0,179.262
Dataset_3_873,BC 5334,S 182,Afrotropical,Africa,Kenya,Pangayambo cave,-3.32241,40.02377,0,0,11.4853,5,8,-15,7656.85,0,0,96,0,399.691
Dataset_3_874,BC 5335,S 182,Afrotropical,Africa,Kenya,Kaboga Cave,-3.33452,40.03074,0,0,11.4853,5,8,-15,0,0,0,100,0,400.837
Dataset_3_875,BC 5346,S 183,Afrotropical,Africa,Rwanda,Gisakura Waterfall cave,-2.44738,29.11703,33,60333.1,36.4142,0,0,0,12656.9,0,49.7359,30,0,0
Dataset_3_876,BC 5361,S 184,Neotropical,South America,Brazil,Lapa Sem Fim,-16.14867,-44.62783,0,0,-9999,0,9,-7,4242.64,0,0,94,0,8.113
Dataset_3_877,BC 5376,S 184,Neotropical,South America,Brazil,Lapa dos Coqueiros,-16.206,-44.40414,0,0,-9999,0,0,0,1000,0,0,103,0,8.66722
Dataset_3_878,BC 5380,S 184,Neotropical,South America,Brazil,Lapa do Fugitivo,-16.47147,-44.37044,0,0,-9999,2,0,0,11485.3,0,0,93,0,6.75088
