id,species,longitude,latitude,year,source,date_filter,precision_filter,precision_filter_date,neo_filter,spatial_filter,.val,.equ,.zer,.cap,.cen,.sea,.urb,.gbf,.inst,.dpl,.summary,lon,lat,bias_filter
5305,desmodus_rotundus,-72.6358,-13.5428,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.6358,-13.5428,TRUE
5306,desmodus_rotundus,-72.6436,-13.5394,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.6436,-13.5394,TRUE
5307,desmodus_rotundus,-80.98308,-4.114,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.98308,-4.114,TRUE
5308,desmodus_rotundus,-80.61444,-4.01161,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.61444,-4.01161,TRUE
5309,desmodus_rotundus,-80.85936,-4.18842,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.85936,-4.18842,TRUE
5310,desmodus_rotundus,-80.46769,-3.76856,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.46769,-3.76856,TRUE
5311,desmodus_rotundus,-75.33306,-11.20194,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.33306,-11.20194,TRUE
5312,desmodus_rotundus,-75.34944,-11.22278,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.34944,-11.22278,TRUE
5313,desmodus_rotundus,-78.02008,-5.91394,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.02008,-5.91394,TRUE
5314,desmodus_rotundus,-77.8322,-6.50209,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.8322,-6.50209,TRUE
5315,desmodus_rotundus,-80.70322,-5.53859,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.70322,-5.53859,TRUE
5316,desmodus_rotundus,-73.16353,-5.25042,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.16353,-5.25042,TRUE
5317,desmodus_rotundus,-73.06667,-3.96667,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.06667,-3.96667,TRUE
5318,desmodus_rotundus,-72.91738,-3.25721,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.91738,-3.25721,TRUE
5319,desmodus_rotundus,-75.24,-0.80361,NA,vampires,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.24,-0.80361,TRUE
5320,desmodus_rotundus,-75.2596,-0.52827,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.2596,-0.52827,TRUE
5321,desmodus_rotundus,-73.995,-12.785,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.995,-12.785,TRUE
5322,desmodus_rotundus,-80.19016,-3.7438,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.19016,-3.7438,TRUE
5323,desmodus_rotundus,-77.81342,-5.70272,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.81342,-5.70272,TRUE
5324,desmodus_rotundus,-77.90999,-5.71411,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.90999,-5.71411,TRUE
5325,desmodus_rotundus,-79.3175,-4.95942,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.3175,-4.95942,TRUE
5326,desmodus_rotundus,-72.9046,-13.43969,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.9046,-13.43969,TRUE
5327,desmodus_rotundus,-72.85388,-13.40349,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.85388,-13.40349,TRUE
5328,desmodus_rotundus,-72.87254,-13.46256,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.87254,-13.46256,TRUE
5329,desmodus_rotundus,-79.30357,-5.30261,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.30357,-5.30261,TRUE
5330,desmodus_rotundus,-79.3152,-5.28557,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.3152,-5.28557,TRUE
5331,desmodus_rotundus,-79.28618,-5.30866,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.28618,-5.30866,TRUE
5332,desmodus_rotundus,-77.82184,-5.66549,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.82184,-5.66549,TRUE
5333,desmodus_rotundus,-78.90413,-6.81109,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.90413,-6.81109,TRUE
5334,desmodus_rotundus,-70.08387,-12.56448,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.08387,-12.56448,TRUE
5335,desmodus_rotundus,-73.94157,-13.05854,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.94157,-13.05854,TRUE
5336,desmodus_rotundus,-75.54264,-13.64228,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.54264,-13.64228,TRUE
5337,desmodus_rotundus,-68.96139,-14.04167,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.96139,-14.04167,TRUE
5338,desmodus_rotundus,-68.97611,-13.94361,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-68.97611,-13.94361,TRUE
5339,desmodus_rotundus,-78.33553,-3.77711,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.33553,-3.77711,TRUE
5340,desmodus_rotundus,-78.31014,-3.64219,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.31014,-3.64219,TRUE
5341,desmodus_rotundus,-73.21952,-3.82808,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.21952,-3.82808,TRUE
5342,desmodus_rotundus,-72.2401,-3.62774,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.2401,-3.62774,TRUE
5343,desmodus_rotundus,-73.50953,-4.25568,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.50953,-4.25568,TRUE
5344,desmodus_rotundus,-73.48698,-4.25447,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.48698,-4.25447,TRUE
5345,desmodus_rotundus,-73.37132,-3.94532,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.37132,-3.94532,TRUE
5346,desmodus_rotundus,-73.45117,-4.11816,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.45117,-4.11816,TRUE
5347,desmodus_rotundus,-73.48787,-4.20834,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.48787,-4.20834,TRUE
5348,desmodus_rotundus,-73.46842,-4.18783,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.46842,-4.18783,TRUE
5349,desmodus_rotundus,-73.42052,-3.9554,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.42052,-3.9554,TRUE
5350,desmodus_rotundus,-73.43774,-3.98992,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.43774,-3.98992,TRUE
5351,desmodus_rotundus,-73.51713,-4.30207,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.51713,-4.30207,TRUE
5352,desmodus_rotundus,-80.74833,-4.365,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-80.74833,-4.365,TRUE
5353,desmodus_rotundus,-79.7932841,-5.4632829,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.7932841,-5.4632829,TRUE
5354,desmodus_rotundus,-77.385405,-5.825519,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.385405,-5.825519,TRUE
5355,desmodus_rotundus,-70.30988,-13.29541,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.30988,-13.29541,TRUE
5356,desmodus_rotundus,-78.21842,-7.61548,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.21842,-7.61548,TRUE
5357,desmodus_rotundus,-76.12,-10.17083,NA,vampires,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.12,-10.17083,TRUE
5358,desmodus_rotundus,-72.1875,-14.20964,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.1875,-14.20964,TRUE
5359,desmodus_rotundus,-77.56312,-6.26352,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.56312,-6.26352,TRUE
5360,desmodus_rotundus,-75.73666667,-14.7825,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.73666667,-14.7825,TRUE
5361,desmodus_rotundus,-79.25079,-5.36488,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.25079,-5.36488,TRUE
5362,desmodus_rotundus,-74.42081,-4.65358,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.42081,-4.65358,TRUE
5363,desmodus_rotundus,-74.40303,-4.68811,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.40303,-4.68811,TRUE
5364,desmodus_rotundus,-78.55,-5.603055556,NA,vampires,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.55,-5.603055556,TRUE
5365,desmodus_rotundus,-72.94192177,-11.95982908,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.94192177,-11.95982908,TRUE
5366,desmodus_rotundus,-78.52689167,-6.071852778,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.52689167,-6.071852778,TRUE
5367,desmodus_rotundus,-78.03306111,-6.745738889,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.03306111,-6.745738889,TRUE
5368,desmodus_rotundus,-72.75606113,-11.77163857,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-72.75606113,-11.77163857,TRUE
5369,desmodus_rotundus,-79.1080833,-6.3491667,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.1080833,-6.3491667,TRUE
5370,desmodus_rotundus,-77.83167,-8.25608,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.83167,-8.25608,TRUE
5371,desmodus_rotundus,-79.44035518,-6.360407537,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.44035518,-6.360407537,TRUE
5372,desmodus_rotundus,-75.42319444,-10.99005556,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.42319444,-10.99005556,TRUE
5373,desmodus_rotundus,-74.76783,-11.41698,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.76783,-11.41698,TRUE
5374,desmodus_rotundus,-78.42219905,-5.686251306,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.42219905,-5.686251306,TRUE
5375,desmodus_rotundus,-76.02913384,-2.713034656,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.02913384,-2.713034656,TRUE
5376,desmodus_rotundus,-77.990978,-6.378533,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.990978,-6.378533,TRUE
5377,desmodus_rotundus,-73.16885,-11.57673,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.16885,-11.57673,TRUE
5378,desmodus_rotundus,-77.55221,-7.849261,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.55221,-7.849261,TRUE
5379,desmodus_rotundus,-74.7992,-11.48793,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.7992,-11.48793,TRUE
5380,desmodus_rotundus,-73.0995,-3.473305556,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.0995,-3.473305556,TRUE
5381,desmodus_rotundus,-77.43055556,-4.993055556,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.43055556,-4.993055556,TRUE
5382,desmodus_rotundus,-76.78725,-5.23925,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.78725,-5.23925,TRUE
5383,desmodus_rotundus,-76.7995,-5.245416667,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.7995,-5.245416667,TRUE
5384,desmodus_rotundus,-77.30047222,-4.203555556,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.30047222,-4.203555556,TRUE
5385,desmodus_rotundus,-77.23883333,-4.225166667,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.23883333,-4.225166667,TRUE
5386,desmodus_rotundus,-77.675729,-6.716695,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.675729,-6.716695,TRUE
5387,desmodus_rotundus,-78.402837,-7.764819,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.402837,-7.764819,TRUE
5388,desmodus_rotundus,-79.546944,-4.308611,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.546944,-4.308611,TRUE
5389,desmodus_rotundus,-70.699467,-9.929306,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-70.699467,-9.929306,TRUE
5390,desmodus_rotundus,-77.498331,-7.975693,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.498331,-7.975693,TRUE
5391,desmodus_rotundus,-74.352643,-15.780796,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.352643,-15.780796,TRUE
5392,desmodus_rotundus,-75.26413,-7.11577,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.26413,-7.11577,TRUE
5393,desmodus_rotundus,-71.2833,-11.9464,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.2833,-11.9464,TRUE
5394,desmodus_rotundus,-73.67279,-4.90472,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-73.67279,-4.90472,TRUE
5395,desmodus_rotundus,-76.79616,-12.48303,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.79616,-12.48303,TRUE
5396,desmodus_rotundus,-77.91335,-8.86255,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.91335,-8.86255,TRUE
5397,desmodus_rotundus,-78.3511,-5.5644,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.3511,-5.5644,TRUE
5398,desmodus_rotundus,-77.6578,-9.92973,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.6578,-9.92973,TRUE
5399,desmodus_rotundus,-78.05003,-7.81483,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.05003,-7.81483,TRUE
5400,desmodus_rotundus,-74.95,-9.61667,NA,vampires,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-74.95,-9.61667,TRUE
5401,desmodus_rotundus,-79.8721,-5.57261,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.8721,-5.57261,TRUE
5402,desmodus_rotundus,-78.68162,-7.99109,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.68162,-7.99109,TRUE
5403,desmodus_rotundus,-75.983,-9.3,NA,vampires,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.983,-9.3,TRUE
5404,desmodus_rotundus,-75.83168,-12.89879,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-75.83168,-12.89879,TRUE
5405,desmodus_rotundus,-79.11381,-5.43529,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-79.11381,-5.43529,TRUE
5406,desmodus_rotundus,-69.056,-12.542,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-69.056,-12.542,TRUE
5407,desmodus_rotundus,-76.1323,-13.4178,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.1323,-13.4178,TRUE
5408,desmodus_rotundus,-71.3865,-12.8773,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-71.3865,-12.8773,TRUE
5409,desmodus_rotundus,-77.805965,-5.79347,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-77.805965,-5.79347,TRUE
5410,desmodus_rotundus,-78.854741,-5.685301,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.854741,-5.685301,TRUE
5411,desmodus_rotundus,-76.604444,-5.883889,NA,vampires,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-76.604444,-5.883889,TRUE
